session,era,source_types,source_statuses,source_paths
2025-10-13,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-14,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-15,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-16,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-17,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-20,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-21,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-22,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-23,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-24,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-27,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-28,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-29,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-30,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-10-31,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-03,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-04,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-05,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-06,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-07,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-10,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-11,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-12,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-13,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-14,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-17,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-18,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-19,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-20,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-21,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-24,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-25,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-26,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-11-28,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-01,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-02,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-03,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-04,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-05,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-08,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-09,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-10,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-11,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-12,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-15,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-16,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-17,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-18,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-19,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-22,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-23,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-24,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-26,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-29,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-30,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2025-12-31,owned_jul_dec2025,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_q3_q4_2025_jul_dec128_preflight/canonical_processed_session_manifest.json
2026-01-02,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-05,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-06,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-07,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-08,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-09,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-12,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-13,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-14,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-15,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
2026-01-16,q1_2026_development,canonical_processed_session,usable_only_if_training_runner_requires_this_manifest,v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_dec2025_128_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_jul_sep2025_64_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_20_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july2025_q1_design/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_expanded_july_aug2025_43_q1_design_input/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_labels_preflight/canonical_processed_session_manifest.json;v4/audit/autoresearch/protocol101_fair_contract_training_preflight/canonical_processed_session_manifest.json
