trade_number,session,segment,decision_time,contract_id,side,quantity,cash_before,daily_pnl_before,premium_exposure,risk_passed,risk_reason,premium_required,premium_cap,daily_stop_loss
305,2025-08-04,q3_2025,2025-08-04T15:02:00+00:00,SPXW-20250804-06285.000-C,CALL,2,107240.0,610.0,5660.0,True,pass,5660.0,8000.0,-1500.0
306,2025-08-05,q3_2025,2025-08-05T14:01:00+00:00,SPXW-20250805-06350.000-P,PUT,2,107520.0,0.0,4440.0,True,pass,4440.0,8000.0,-1500.0
307,2025-08-05,q3_2025,2025-08-05T14:03:00+00:00,SPXW-20250805-06360.000-P,PUT,1,108040.0,520.0,3100.0,True,pass,3100.0,8000.0,-1500.0
308,2025-08-05,q3_2025,2025-08-05T14:26:00+00:00,SPXW-20250805-06335.000-P,PUT,1,108770.0,1250.0,2330.0,True,pass,2330.0,8000.0,-1500.0
309,2025-08-05,q3_2025,2025-08-05T14:42:00+00:00,SPXW-20250805-06310.000-P,PUT,3,109220.0,1700.0,4320.0,True,pass,4320.0,8000.0,-1500.0
310,2025-08-05,q3_2025,2025-08-05T14:48:00+00:00,SPXW-20250805-06305.000-P,PUT,1,110540.0,3020.0,1620.0,True,pass,1620.0,8000.0,-1500.0
311,2025-08-05,q3_2025,2025-08-05T14:53:00+00:00,SPXW-20250805-06275.000-C,CALL,1,110990.0,3470.0,2600.0,True,pass,2600.0,8000.0,-1500.0
312,2025-08-06,q3_2025,2025-08-06T14:00:00+00:00,SPXW-20250806-06290.000-C,CALL,2,111500.0,0.0,4900.0,True,pass,4900.0,8000.0,-1500.0
313,2025-08-06,q3_2025,2025-08-06T14:28:00+00:00,SPXW-20250806-06280.000-C,CALL,1,114020.0,2520.0,2730.0,True,pass,2730.0,8000.0,-1500.0
314,2025-08-06,q3_2025,2025-08-06T14:36:00+00:00,SPXW-20250806-06300.000-C,CALL,3,114320.0,2820.0,5400.0,True,pass,5400.0,8000.0,-1500.0
315,2025-08-06,q3_2025,2025-08-06T14:38:00+00:00,SPXW-20250806-06295.000-C,CALL,2,115490.0,3990.0,4820.0,True,pass,4820.0,8000.0,-1500.0
316,2025-08-06,q3_2025,2025-08-06T14:45:00+00:00,SPXW-20250806-06290.000-C,CALL,1,116310.0,4810.0,3260.0,True,pass,3260.0,8000.0,-1500.0
317,2025-08-07,q3_2025,2025-08-07T14:00:00+00:00,SPXW-20250807-06355.000-C,CALL,1,116460.0,0.0,3320.0000000000005,True,pass,3320.0,8000.0,-1500.0
318,2025-08-07,q3_2025,2025-08-07T14:15:00+00:00,SPXW-20250807-06370.000-P,PUT,1,115040.0,-1420.0,1440.0,True,pass,1440.0,8000.0,-1500.0
319,2025-08-07,q3_2025,2025-08-07T14:25:00+00:00,SPXW-20250807-06365.000-P,PUT,1,115250.0,-1210.0,1890.0,True,pass,1890.0,8000.0,-1500.0
320,2025-08-07,q3_2025,2025-08-07T14:39:00+00:00,SPXW-20250807-06330.000-C,CALL,1,115290.0,-1170.0,3010.0,True,pass,3010.0,8000.0,-1500.0
321,2025-08-07,q3_2025,2025-08-07T15:17:00+00:00,SPXW-20250807-06315.000-C,CALL,1,115690.0,-770.0,3170.0,True,pass,3170.0,8000.0,-1500.0
322,2025-08-07,q3_2025,2025-08-07T17:40:00+00:00,SPXW-20250807-06290.000-C,CALL,1,116130.0,-330.0,3340.0,True,pass,3340.0,8000.0,-1500.0
323,2025-08-08,q3_2025,2025-08-08T14:00:00+00:00,SPXW-20250808-06350.000-C,CALL,1,116300.0,0.0,3120.0,True,pass,3120.0,8000.0,-1500.0
324,2025-08-08,q3_2025,2025-08-08T14:27:00+00:00,SPXW-20250808-06350.000-C,CALL,1,116530.0,230.0,3320.0000000000005,True,pass,3320.0,8000.0,-1500.0
325,2025-08-11,q3_2025,2025-08-11T14:01:00+00:00,SPXW-20250811-06365.000-C,CALL,1,116740.0,0.0,3130.0,True,pass,3130.0,8000.0,-1500.0
326,2025-08-11,q3_2025,2025-08-11T14:19:00+00:00,SPXW-20250811-06370.000-C,CALL,1,116710.0,-30.0,2860.0,True,pass,2860.0,8000.0,-1500.0
327,2025-08-11,q3_2025,2025-08-11T15:17:00+00:00,SPXW-20250811-06420.000-P,PUT,1,116090.0,-650.0,3140.0,True,pass,3140.0,8000.0,-1500.0
328,2025-08-12,q3_2025,2025-08-12T14:00:00+00:00,SPXW-20250812-06410.000-P,PUT,1,116090.0,0.0,2440.0,True,pass,2440.0,8000.0,-1500.0
329,2025-08-12,q3_2025,2025-08-12T14:13:00+00:00,SPXW-20250812-06370.000-C,CALL,1,116430.0,340.0,3490.0,True,pass,3490.0,8000.0,-1500.0
330,2025-08-12,q3_2025,2025-08-12T14:26:00+00:00,SPXW-20250812-06380.000-C,CALL,1,117190.0,1100.0,3340.0,True,pass,3340.0,8000.0,-1500.0
331,2025-08-12,q3_2025,2025-08-12T14:39:00+00:00,SPXW-20250812-06375.000-C,CALL,1,117300.0,1210.0,3520.0000000000005,True,pass,3520.0,8000.0,-1500.0
332,2025-08-12,q3_2025,2025-08-12T14:48:00+00:00,SPXW-20250812-06380.000-C,CALL,1,117660.0,1570.0,3440.0,True,pass,3440.0,8000.0,-1500.0
333,2025-08-12,q3_2025,2025-08-12T14:58:00+00:00,SPXW-20250812-06405.000-C,CALL,1,118140.0,2050.0,1550.0,True,pass,1550.0,8000.0,-1500.0
334,2025-08-13,q3_2025,2025-08-13T14:00:00+00:00,SPXW-20250813-06485.000-P,PUT,3,118760.0,0.0,4470.0,True,pass,4470.0,8000.0,-1500.0
335,2025-08-13,q3_2025,2025-08-13T14:31:00+00:00,SPXW-20250813-06475.000-P,PUT,2,119540.0,780.0,3600.0,True,pass,3600.0,8000.0,-1500.0
336,2025-08-13,q3_2025,2025-08-13T15:21:00+00:00,SPXW-20250813-06430.000-C,CALL,2,120020.0,1260.0,5320.0,True,pass,5320.0,8000.0,-1500.0
337,2025-08-14,q3_2025,2025-08-14T14:01:00+00:00,SPXW-20250814-06430.000-C,CALL,1,120580.0,0.0,3140.0,True,pass,3140.0,8000.0,-1500.0
338,2025-08-14,q3_2025,2025-08-14T14:26:00+00:00,SPXW-20250814-06430.000-C,CALL,2,120650.0,70.0,5840.0,True,pass,5840.0,8000.0,-1500.0
339,2025-08-14,q3_2025,2025-08-14T14:31:00+00:00,SPXW-20250814-06440.000-C,CALL,2,121730.0,1150.0,5200.0,True,pass,5200.0,8000.0,-1500.0
340,2025-08-14,q3_2025,2025-08-14T14:52:00+00:00,SPXW-20250814-06440.000-C,CALL,1,121950.0,1370.0,3110.0,True,pass,3110.0,8000.0,-1500.0
341,2025-08-15,q3_2025,2025-08-15T14:01:00+00:00,SPXW-20250815-06450.000-C,CALL,1,121380.0,0.0,1380.0,True,pass,1380.0,8000.0,-1500.0
342,2025-08-15,q3_2025,2025-08-15T14:15:00+00:00,SPXW-20250815-06440.000-C,CALL,2,121750.0,370.0,4940.0,True,pass,4940.0,8000.0,-1500.0
343,2025-08-15,q3_2025,2025-08-15T14:56:00+00:00,SPXW-20250815-06425.000-C,CALL,1,121170.0,-210.0,2950.0,True,pass,2950.0,8000.0,-1500.0
344,2025-08-15,q3_2025,2025-08-15T15:11:00+00:00,SPXW-20250815-06430.000-C,CALL,1,121190.0,-190.0,2490.0,True,pass,2490.0,8000.0,-1500.0
345,2025-08-15,q3_2025,2025-08-15T15:16:00+00:00,SPXW-20250815-06430.000-C,CALL,2,121380.0,0.0,5400.0,True,pass,5400.0,8000.0,-1500.0
346,2025-08-18,q3_2025,2025-08-18T14:05:00+00:00,SPXW-20250818-06430.000-C,CALL,3,121840.0,0.0,6450.0,True,pass,6450.0,8000.0,-1500.0
347,2025-08-18,q3_2025,2025-08-18T14:33:00+00:00,SPXW-20250818-06425.000-C,CALL,1,121090.0,-750.0,2470.0,True,pass,2470.0,8000.0,-1500.0
348,2025-08-18,q3_2025,2025-08-18T14:37:00+00:00,SPXW-20250818-06445.000-C,CALL,1,121100.0,-740.0,960.0,True,pass,960.0,8000.0,-1500.0
349,2025-08-18,q3_2025,2025-08-18T14:59:00+00:00,SPXW-20250818-06430.000-C,CALL,1,121070.0,-770.0,1860.0,True,pass,1860.0,8000.0,-1500.0
350,2025-08-18,q3_2025,2025-08-18T15:22:00+00:00,SPXW-20250818-06425.000-C,CALL,1,121380.0,-460.0,2400.0,True,pass,2400.0,8000.0,-1500.0
351,2025-08-19,q3_2025,2025-08-19T14:01:00+00:00,SPXW-20250819-06425.000-C,CALL,1,121180.0,0.0,2180.0,True,pass,2180.0,8000.0,-1500.0
352,2025-08-19,q3_2025,2025-08-19T14:27:00+00:00,SPXW-20250819-06450.000-P,PUT,1,121910.0,730.0,670.0,True,pass,670.0,8000.0,-1500.0
353,2025-08-19,q3_2025,2025-08-19T15:01:00+00:00,SPXW-20250819-06435.000-P,PUT,2,122250.0,1070.0,3160.0,True,pass,3160.0,8000.0,-1500.0
354,2025-08-19,q3_2025,2025-08-19T15:27:00+00:00,SPXW-20250819-06410.000-C,CALL,1,122510.0,1330.0,2240.0,True,pass,2240.0,8000.0,-1500.0
355,2025-08-20,q3_2025,2025-08-20T14:02:00+00:00,SPXW-20250820-06345.000-C,CALL,1,122780.0,0.0,3390.0,True,pass,3390.0,8000.0,-1500.0
356,2025-08-20,q3_2025,2025-08-20T14:27:00+00:00,SPXW-20250820-06395.000-P,PUT,1,121870.0,-910.0,3490.0,True,pass,3490.0,8000.0,-1500.0
357,2025-08-20,q3_2025,2025-08-20T14:38:00+00:00,SPXW-20250820-06330.000-C,CALL,1,122780.0,0.0,3050.0,True,pass,3050.0,8000.0,-1500.0
358,2025-08-20,q3_2025,2025-08-20T14:58:00+00:00,SPXW-20250820-06330.000-C,CALL,1,122470.0,-310.0,2260.0,True,pass,2260.0,8000.0,-1500.0
359,2025-08-20,q3_2025,2025-08-20T17:30:00+00:00,SPXW-20250820-06360.000-C,CALL,2,123610.0,830.0,4540.0,True,pass,4540.0,8000.0,-1500.0
360,2025-08-21,q3_2025,2025-08-21T14:01:00+00:00,SPXW-20250821-06345.000-C,CALL,1,125170.0,0.0,3260.0,True,pass,3260.0,8000.0,-1500.0
361,2025-08-21,q3_2025,2025-08-21T14:09:00+00:00,SPXW-20250821-06355.000-C,CALL,1,126120.0,950.0,3379.9999999999995,True,pass,3380.0,8000.0,-1500.0
362,2025-08-21,q3_2025,2025-08-21T14:27:00+00:00,SPXW-20250821-06360.000-C,CALL,1,126670.0,1500.0,3270.0000000000005,True,pass,3270.0,8000.0,-1500.0
363,2025-08-21,q3_2025,2025-08-21T15:05:00+00:00,SPXW-20250821-06400.000-P,PUT,3,126990.0,1820.0,6090.0,True,pass,6090.0,8000.0,-1500.0
364,2025-08-22,q3_2025,2025-08-22T14:00:00+00:00,SPXW-20250822-06390.000-C,CALL,2,127770.0,0.0,5920.0,True,pass,5920.0,8000.0,-1500.0
365,2025-08-22,q3_2025,2025-08-22T14:08:00+00:00,SPXW-20250822-06425.000-C,CALL,1,134550.0,6780.0,3350.0,True,pass,3350.0,8000.0,-1500.0
366,2025-08-22,q3_2025,2025-08-22T14:24:00+00:00,SPXW-20250822-06425.000-C,CALL,1,135000.0,7230.0,3070.0,True,pass,3070.0,8000.0,-1500.0
367,2025-08-22,q3_2025,2025-08-22T14:50:00+00:00,SPXW-20250822-06440.000-C,CALL,1,135830.0,8060.0,3320.0000000000005,True,pass,3320.0,8000.0,-1500.0
368,2025-08-25,q3_2025,2025-08-25T14:01:00+00:00,SPXW-20250825-06425.000-C,CALL,1,136100.0,0.0,3250.0,True,pass,3250.0,8000.0,-1500.0
369,2025-08-25,q3_2025,2025-08-25T14:27:00+00:00,SPXW-20250825-06445.000-C,CALL,3,136160.0,60.0,3990.0,True,pass,3990.0,8000.0,-1500.0
370,2025-08-25,q3_2025,2025-08-25T14:49:00+00:00,SPXW-20250825-06450.000-C,CALL,1,136310.0,210.0,1030.0,True,pass,1030.0,8000.0,-1500.0
371,2025-08-26,q3_2025,2025-08-26T14:00:00+00:00,SPXW-20250826-06420.000-C,CALL,3,136650.0,0.0,6660.0,True,pass,6660.0,8000.0,-1500.0
372,2025-08-26,q3_2025,2025-08-26T14:25:00+00:00,SPXW-20250826-06415.000-C,CALL,1,138030.0,1380.0,3170.0,True,pass,3170.0,8000.0,-1500.0
373,2025-08-26,q3_2025,2025-08-26T15:14:00+00:00,SPXW-20250826-06410.000-C,CALL,1,137580.0,930.0,3180.0,True,pass,3180.0,8000.0,-1500.0
374,2025-08-27,q3_2025,2025-08-27T14:02:00+00:00,SPXW-20250827-06450.000-C,CALL,2,137670.0,0.0,4040.0,True,pass,4040.0,8000.0,-1500.0
375,2025-08-27,q3_2025,2025-08-27T14:19:00+00:00,SPXW-20250827-06440.000-C,CALL,1,138070.0,400.0,3379.9999999999995,True,pass,3380.0,8000.0,-1500.0
376,2025-08-27,q3_2025,2025-08-27T14:33:00+00:00,SPXW-20250827-06465.000-C,CALL,1,138310.0,640.0,1420.0,True,pass,1420.0,8000.0,-1500.0
377,2025-08-28,q3_2025,2025-08-28T14:00:00+00:00,SPXW-20250828-06495.000-P,PUT,2,138230.0,0.0,5140.0,True,pass,5140.0,8000.0,-1500.0
378,2025-08-28,q3_2025,2025-08-28T14:33:00+00:00,SPXW-20250828-06465.000-C,CALL,1,137870.0,-360.0,1620.0,True,pass,1620.0,8000.0,-1500.0
379,2025-08-28,q3_2025,2025-08-28T15:10:00+00:00,SPXW-20250828-06470.000-C,CALL,2,138470.0,240.0,3160.0,True,pass,3160.0,8000.0,-1500.0
380,2025-08-29,q3_2025,2025-08-29T14:04:00+00:00,SPXW-20250829-06470.000-P,PUT,2,138430.0,0.0,3220.0000000000005,True,pass,3220.0,8000.0,-1500.0
381,2025-08-29,q3_2025,2025-08-29T14:08:00+00:00,SPXW-20250829-06485.000-P,PUT,1,139790.0,1360.0,3310.0,True,pass,3310.0,8000.0,-1500.0
382,2025-08-29,q3_2025,2025-08-29T14:13:00+00:00,SPXW-20250829-06425.000-C,CALL,1,139960.0,1530.0,3310.0,True,pass,3310.0,8000.0,-1500.0
383,2025-08-29,q3_2025,2025-08-29T14:33:00+00:00,SPXW-20250829-06435.000-C,CALL,2,140180.0,1750.0,5820.0,True,pass,5820.0,8000.0,-1500.0
384,2025-08-29,q3_2025,2025-08-29T14:55:00+00:00,SPXW-20250829-06420.000-C,CALL,1,140560.0,2130.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
385,2025-08-29,q3_2025,2025-08-29T15:26:00+00:00,SPXW-20250829-06435.000-C,CALL,2,140790.0,2360.0,5240.0,True,pass,5240.0,8000.0,-1500.0
386,2025-09-02,q3_2025,2025-09-02T14:00:00+00:00,SPXW-20250902-06405.000-C,CALL,1,139630.0,0.0,1420.0,True,pass,1420.0,8000.0,-1500.0
387,2025-09-02,q3_2025,2025-09-02T14:28:00+00:00,SPXW-20250902-06380.000-C,CALL,1,139630.0,0.0,2270.0,True,pass,2270.0,8000.0,-1500.0
388,2025-09-02,q3_2025,2025-09-02T14:36:00+00:00,SPXW-20250902-06375.000-C,CALL,1,140210.0,580.0,3310.0,True,pass,3310.0,8000.0,-1500.0
389,2025-09-03,q3_2025,2025-09-03T14:18:00+00:00,SPXW-20250903-06440.000-C,CALL,2,138820.0,0.0,1260.0,True,pass,1260.0,8000.0,-1500.0
390,2025-09-03,q3_2025,2025-09-03T14:23:00+00:00,SPXW-20250903-06415.000-C,CALL,1,139260.0,440.0,2810.0,True,pass,2810.0,8000.0,-1500.0
391,2025-09-03,q3_2025,2025-09-03T14:31:00+00:00,SPXW-20250903-06420.000-C,CALL,1,139470.0,650.0,2320.0,True,pass,2320.0,8000.0,-1500.0
392,2025-09-03,q3_2025,2025-09-03T14:43:00+00:00,SPXW-20250903-06440.000-C,CALL,1,139810.0,990.0,1300.0,True,pass,1300.0,8000.0,-1500.0
393,2025-09-03,q3_2025,2025-09-03T15:24:00+00:00,SPXW-20250903-06410.000-C,CALL,1,139970.0,1150.0,3460.0,True,pass,3460.0,8000.0,-1500.0
394,2025-09-04,q3_2025,2025-09-04T14:01:00+00:00,SPXW-20250904-06470.000-P,PUT,1,139490.0,0.0,1490.0,True,pass,1490.0,8000.0,-1500.0
395,2025-09-04,q3_2025,2025-09-04T14:23:00+00:00,SPXW-20250904-06445.000-C,CALL,1,139910.0,420.0,1460.0,True,pass,1460.0,8000.0,-1500.0
396,2025-09-04,q3_2025,2025-09-04T14:28:00+00:00,SPXW-20250904-06430.000-C,CALL,2,140470.0,980.0,5940.0,True,pass,5940.0,8000.0,-1500.0
397,2025-09-04,q3_2025,2025-09-04T14:35:00+00:00,SPXW-20250904-06435.000-C,CALL,2,141550.0,2060.0,5940.0,True,pass,5940.0,8000.0,-1500.0
398,2025-09-04,q3_2025,2025-09-04T14:53:00+00:00,SPXW-20250904-06435.000-C,CALL,1,142270.0,2780.0,3300.0,True,pass,3300.0,8000.0,-1500.0
399,2025-09-04,q3_2025,2025-09-04T15:17:00+00:00,SPXW-20250904-06450.000-C,CALL,2,142340.0,2850.0,4360.0,True,pass,4360.0,8000.0,-1500.0
400,2025-09-05,q3_2025,2025-09-05T14:00:00+00:00,SPXW-20250905-06515.000-P,PUT,1,143140.0,0.0,930.0,True,pass,930.0,8000.0,-1500.0
401,2025-09-05,q3_2025,2025-09-05T14:05:00+00:00,SPXW-20250905-06510.000-P,PUT,1,143500.0,360.0,960.0,True,pass,960.0,8000.0,-1500.0
402,2025-09-05,q3_2025,2025-09-05T14:15:00+00:00,SPXW-20250905-06520.000-P,PUT,2,143790.0,650.0,4840.0,True,pass,4840.0,8000.0,-1500.0
403,2025-09-05,q3_2025,2025-09-05T14:21:00+00:00,SPXW-20250905-06515.000-P,PUT,1,144690.0,1550.0,2640.0,True,pass,2640.0,8000.0,-1500.0
404,2025-09-05,q3_2025,2025-09-05T14:26:00+00:00,SPXW-20250905-06485.000-P,PUT,2,145970.0,2830.0,3660.0,True,pass,3660.0,8000.0,-1500.0
405,2025-09-05,q3_2025,2025-09-05T14:30:00+00:00,SPXW-20250905-06480.000-P,PUT,1,146930.0,3790.0,1760.0000000000002,True,pass,1760.0,8000.0,-1500.0
406,2025-09-05,q3_2025,2025-09-05T14:41:00+00:00,SPXW-20250905-06465.000-P,PUT,3,146990.0,3850.0,4050.0,True,pass,4050.0,8000.0,-1500.0
407,2025-09-05,q3_2025,2025-09-05T14:48:00+00:00,SPXW-20250905-06470.000-P,PUT,1,148370.0,5230.0,2140.0,True,pass,2140.0,8000.0,-1500.0
408,2025-09-05,q3_2025,2025-09-05T14:52:00+00:00,SPXW-20250905-06440.000-C,CALL,1,148770.0,5630.0,2930.0,True,pass,2930.0,8000.0,-1500.0
409,2025-09-05,q3_2025,2025-09-05T15:20:00+00:00,SPXW-20250905-06435.000-C,CALL,1,149120.0,5980.0,3140.0,True,pass,3140.0,8000.0,-1500.0
410,2025-09-05,q3_2025,2025-09-05T15:27:00+00:00,SPXW-20250905-06440.000-C,CALL,1,149630.0,6490.0,3110.0,True,pass,3110.0,8000.0,-1500.0
411,2025-09-08,q3_2025,2025-09-08T14:01:00+00:00,SPXW-20250908-06495.000-P,PUT,2,150100.0,0.0,1960.0,True,pass,1960.0,8000.0,-1500.0
412,2025-09-08,q3_2025,2025-09-08T14:07:00+00:00,SPXW-20250908-06465.000-C,CALL,1,150060.0,-40.0,3170.0,True,pass,3170.0,8000.0,-1500.0
413,2025-09-08,q3_2025,2025-09-08T14:36:00+00:00,SPXW-20250908-06475.000-C,CALL,1,150440.0,340.0,2540.0,True,pass,2540.0,8000.0,-1500.0
414,2025-09-08,q3_2025,2025-09-08T14:46:00+00:00,SPXW-20250908-06490.000-C,CALL,2,150670.0,570.0,3160.0,True,pass,3160.0,8000.0,-1500.0
415,2025-09-08,q3_2025,2025-09-08T18:15:00+00:00,SPXW-20250908-06475.000-C,CALL,2,151350.0,1250.0,3200.0,True,pass,3200.0,8000.0,-1500.0
416,2025-09-09,q3_2025,2025-09-09T14:10:00+00:00,SPXW-20250909-06485.000-C,CALL,2,152250.0,0.0,4160.0,True,pass,4160.0,8000.0,-1500.0
417,2025-09-09,q3_2025,2025-09-09T14:35:00+00:00,SPXW-20250909-06495.000-P,PUT,2,152790.0,540.0,2820.0,True,pass,2820.0,8000.0,-1500.0
418,2025-09-09,q3_2025,2025-09-09T15:15:00+00:00,SPXW-20250909-06475.000-C,CALL,2,152730.0,480.0,4200.0,True,pass,4200.0,8000.0,-1500.0
419,2025-09-10,q3_2025,2025-09-10T14:00:00+00:00,SPXW-20250910-06535.000-C,CALL,2,152990.0,0.0,3260.0,True,pass,3260.0,8000.0,-1500.0
420,2025-09-10,q3_2025,2025-09-10T14:21:00+00:00,SPXW-20250910-06535.000-C,CALL,1,154090.0,1100.0,2150.0,True,pass,2150.0,8000.0,-1500.0
421,2025-09-10,q3_2025,2025-09-10T14:47:00+00:00,SPXW-20250910-06530.000-C,CALL,2,153620.0,630.0,4100.0,True,pass,4100.0,8000.0,-1500.0
422,2025-09-11,q3_2025,2025-09-11T14:00:00+00:00,SPXW-20250911-06545.000-C,CALL,1,152580.0,0.0,2550.0,True,pass,2550.0,8000.0,-1500.0
423,2025-09-11,q3_2025,2025-09-11T14:11:00+00:00,SPXW-20250911-06540.000-C,CALL,1,153120.0,540.0,3100.0,True,pass,3100.0,8000.0,-1500.0
424,2025-09-11,q3_2025,2025-09-11T14:30:00+00:00,SPXW-20250911-06540.000-C,CALL,1,153210.0,630.0,3320.0000000000005,True,pass,3320.0,8000.0,-1500.0
425,2025-09-11,q3_2025,2025-09-11T14:39:00+00:00,SPXW-20250911-06550.000-C,CALL,2,153660.0,1080.0,5940.0,True,pass,5940.0,8000.0,-1500.0
426,2025-09-11,q3_2025,2025-09-11T15:25:00+00:00,SPXW-20250911-06555.000-C,CALL,1,154020.0,1440.0,3080.0,True,pass,3080.0,8000.0,-1500.0
427,2025-09-12,q3_2025,2025-09-12T14:02:00+00:00,SPXW-20250912-06560.000-C,CALL,2,154040.0,0.0,5860.0,True,pass,5860.0,8000.0,-1500.0
428,2025-09-12,q3_2025,2025-09-12T14:21:00+00:00,SPXW-20250912-06565.000-C,CALL,1,154420.0,380.0,2430.0,True,pass,2430.0,8000.0,-1500.0
429,2025-09-12,q3_2025,2025-09-12T14:28:00+00:00,SPXW-20250912-06555.000-C,CALL,1,154590.0,550.0,3450.0,True,pass,3450.0,8000.0,-1500.0
430,2025-09-12,q3_2025,2025-09-12T14:42:00+00:00,SPXW-20250912-06565.000-C,CALL,2,154690.0,650.0,4920.0,True,pass,4920.0,8000.0,-1500.0
431,2025-09-12,q3_2025,2025-09-12T14:49:00+00:00,SPXW-20250912-06575.000-C,CALL,3,155030.0,990.0,5160.0,True,pass,5160.0,8000.0,-1500.0
432,2025-09-15,q3_2025,2025-09-15T14:06:00+00:00,SPXW-20250915-06580.000-C,CALL,1,155060.0,0.0,3240.0,True,pass,3240.0,8000.0,-1500.0
433,2025-09-15,q3_2025,2025-09-15T14:39:00+00:00,SPXW-20250915-06590.000-C,CALL,2,155070.0,10.0,5020.0,True,pass,5020.0,8000.0,-1500.0
434,2025-09-15,q3_2025,2025-09-15T17:39:00+00:00,SPXW-20250915-06590.000-C,CALL,1,155790.0,730.0,2100.0,True,pass,2100.0,8000.0,-1500.0
435,2025-09-16,q3_2025,2025-09-16T14:17:00+00:00,SPXW-20250916-06585.000-C,CALL,2,155890.0,0.0,5440.0,True,pass,5440.0,8000.0,-1500.0
436,2025-09-16,q3_2025,2025-09-16T15:10:00+00:00,SPXW-20250916-06580.000-C,CALL,2,156110.0,220.0,5820.0,True,pass,5820.0,8000.0,-1500.0
437,2025-09-17,q3_2025,2025-09-17T18:10:00+00:00,SPXW-20250917-06635.000-P,PUT,1,155190.0,0.0,3340.0,True,pass,3340.0,8000.0,-1500.0
438,2025-09-17,q3_2025,2025-09-17T18:13:00+00:00,SPXW-20250917-06625.000-P,PUT,1,155490.0,300.0,3240.0,True,pass,3240.0,8000.0,-1500.0
439,2025-09-17,q3_2025,2025-09-17T18:39:00+00:00,SPXW-20250917-06600.000-P,PUT,3,156690.0,1500.0,6900.0,True,pass,6900.0,8000.0,-1500.0
440,2025-09-17,q3_2025,2025-09-17T18:42:00+00:00,SPXW-20250917-06595.000-P,PUT,3,159270.0,4080.0,7290.0,True,pass,7290.0,8000.0,-1500.0
441,2025-09-17,q3_2025,2025-09-17T18:45:00+00:00,SPXW-20250917-06590.000-P,PUT,3,160890.0,5700.0,7590.0,True,pass,7590.0,8000.0,-1500.0
442,2025-09-17,q3_2025,2025-09-17T18:48:00+00:00,SPXW-20250917-06550.000-C,CALL,1,163020.0,7830.0,3160.0,True,pass,3160.0,8000.0,-1500.0
443,2025-09-17,q3_2025,2025-09-17T19:01:00+00:00,SPXW-20250917-06585.000-C,CALL,2,163490.0,8300.0,3180.0,True,pass,3180.0,8000.0,-1500.0
444,2025-09-17,q3_2025,2025-09-17T19:05:00+00:00,SPXW-20250917-06570.000-C,CALL,1,164830.0,9640.0,3150.0,True,pass,3150.0,8000.0,-1500.0
445,2025-09-18,q3_2025,2025-09-18T14:00:00+00:00,SPXW-20250918-06605.000-C,CALL,2,165000.0,0.0,5760.0,True,pass,5760.0,8000.0,-1500.0
446,2025-09-18,q3_2025,2025-09-18T14:06:00+00:00,SPXW-20250918-06630.000-C,CALL,3,165880.0,880.0,5040.0,True,pass,5040.0,8000.0,-1500.0
447,2025-09-18,q3_2025,2025-09-18T14:25:00+00:00,SPXW-20250918-06625.000-C,CALL,1,168190.0,3190.0,2810.0,True,pass,2810.0,8000.0,-1500.0
448,2025-09-18,q3_2025,2025-09-18T14:46:00+00:00,SPXW-20250918-06630.000-C,CALL,2,168660.0,3660.0,3579.9999999999995,True,pass,3580.0,8000.0,-1500.0
449,2025-09-18,q3_2025,2025-09-18T15:11:00+00:00,SPXW-20250918-06620.000-C,CALL,3,167800.0,2800.0,6330.0,True,pass,6330.0,8000.0,-1500.0
450,2025-09-18,q3_2025,2025-09-18T15:24:00+00:00,SPXW-20250918-06610.000-C,CALL,1,168070.0,3070.0,3370.0000000000005,True,pass,3370.0,8000.0,-1500.0
451,2025-09-19,q3_2025,2025-09-19T14:01:00+00:00,SPXW-20250919-06615.000-C,CALL,1,168300.0,0.0,3450.0,True,pass,3450.0,8000.0,-1500.0
452,2025-09-19,q3_2025,2025-09-19T14:29:00+00:00,SPXW-20250919-06670.000-P,PUT,3,168480.0,180.0,7410.0,True,pass,7410.0,8000.0,-1500.0
453,2025-09-19,q3_2025,2025-09-19T17:30:00+00:00,SPXW-20250919-06620.000-C,CALL,1,168630.0,330.0,3240.0,True,pass,3240.0,8000.0,-1500.0
454,2025-09-19,q3_2025,2025-09-19T17:59:00+00:00,SPXW-20250919-06635.000-C,CALL,2,168860.0,560.0,3760.0,True,pass,3760.0,8000.0,-1500.0
455,2025-09-22,q3_2025,2025-09-22T14:01:00+00:00,SPXW-20250922-06650.000-C,CALL,2,168980.0,0.0,2500.0,True,pass,2500.0,8000.0,-1500.0
456,2025-09-22,q3_2025,2025-09-22T14:29:00+00:00,SPXW-20250922-06655.000-C,CALL,2,169520.0,540.0,2740.0,True,pass,2740.0,8000.0,-1500.0
457,2025-09-22,q3_2025,2025-09-22T15:06:00+00:00,SPXW-20250922-06645.000-C,CALL,1,171260.0,2280.0,3100.0,True,pass,3100.0,8000.0,-1500.0
458,2025-09-23,q3_2025,2025-09-23T14:09:00+00:00,SPXW-20250923-06680.000-C,CALL,2,171430.0,0.0,3680.0,True,pass,3680.0,8000.0,-1500.0
459,2025-09-23,q3_2025,2025-09-23T14:56:00+00:00,SPXW-20250923-06710.000-P,PUT,3,171670.0,240.0,5550.0,True,pass,5550.0,8000.0,-1500.0
